"Item Name","Item ID","Ver","/xml/item/curriculum/topics/topic/code"
"NTMP-CHME || KA :: Tutorials ","836c94ec-ba20-4ba7-b9e6-5230b5429750","1","MMED8302"
"NT :: Infectious Disease ","ff585858-ae0d-4c1f-8589-9556e6554e45","1","<null>"
"NT :: Neonatology","c285b3e0-9e1b-4a68-b317-a856f0aa1492","1","<null>"
"NT :: Respiratory Medicine","a25ca8b0-b48b-4c99-91be-8c616ef83621","1","<null>"
"NT :: Resuscitation","2b13f86c-1e55-4c55-b52d-8891c8903dde","1","<null>"
"NT :: Rheumatic Heart Disease/ARF","59ab2ea0-a081-4676-bd16-ec01a9333b1d","1","<null>"
"NT :: Whole Group Lectures, Tutorials and Sessions","fc69d505-c586-4efd-ba9f-b1ef6f2366bd","1","MMED8302"
"RDH :: X-ray Meeting","428e8585-60e4-4a4a-8119-ee363487ae23","1","<null>"
"FMC-LIFT || Shadow Physician ","945de31b-95d8-4aa6-b92e-1200da32a682","1","MMED8302"
"FMC-LIFT || Present on ward rounds","c1731065-377f-4a15-b681-aaac0eac3c1f","1","MMED8302"
"NTMP-CHME || RDH :: Case Based Learning Tutorials ","d619d39c-c7af-4884-88fe-27306159d34d","1","MMED8302"
"NT :: Cardiology","bbdae9bb-f3cc-4944-b948-d2afecb0ac11","1","<null>"
"NT :: Child Abuse ","6d334816-8722-4dfb-bfcc-06c3fda6a918","1","<null>"
"NT :: Community","13792731-84b5-4821-a014-34946da80437","1","<null>"
"NT :: Development","42b482b2-b18c-4239-b618-44c5fd6870a6","1","<null>"
"NT :: Gastro and Hydration ","853d9c40-d62f-49b1-99ee-1db2118a4b5e","1","<null>"
"RDH :: Indigenous Health ","7274f960-cfa5-4f3b-b22a-5c510931b84f","1","<null>"
"RDH :: Cultural Orientation and Cultural Safety Session ","b9148db6-2bfa-4c02-b7bd-b58b890f1080","1","<null>"
"RDH :: Regular Aboriginal Cultural and Health Sessions ","2e4d4b8a-f4c7-417b-96d6-6fe7ea019fd7","1","<null>"
"NTMP-CHME || RDH :: Journal Club","12d80b76-ca67-46dd-b4c0-9208f0bc6e92","1","MMED8302"
"NTMP-CHME || RDH :: General Paediatrics ","35017aec-4482-418b-88ba-35992f9d2775","1","MMED8302"
"NTMP-CHME || RDH :: Postnatal Ward (Newborns) and Special Care Nursery ","24bc01a5-4ecb-45be-8118-db00befa5ad9","1","MMED8302"
"NTMP-CHME || RDH :: Antenatal Clinics","027f041d-87f3-4556-bdab-17bcb62e5a36","1","MMED8302"
"NTMP-CHME || RDH :: Delivery Suite ","1ae19c4c-7d86-4701-b60a-25095768cc3d","1","MMED8302"
"NTMP-CHME || RDH :: Gynaecology and Colposcopy Clinics ","75dbd3b5-30fc-4db9-9d0e-4651eab57280","1","MMED8302"
"NTMP-CHME || RDH :: Operating Theatre ","8d04cd4c-d092-442c-81e2-1bace29a872a","1","MMED8302"
"NTMP-CHME || Formal Teaching Sessions","5539d9c9-f5f7-4d5b-b2db-4236f97e4c13","1","MMED8302"
"NTMP-CHME || RDH :: Womens' Health and Obstetrics & Gynaecology Case Based Learning ","3d263248-41f2-47c3-9431-d8458452df2f","1","MMED8302"
"NTMP-CHME || RDH :: Midwifery Educator Teaching ","a09169f7-dd10-481c-98e0-9a5d0e1195d6","1","MMED8302"
"NTMP-CHME || RDH :: Simulation and Small Group Sessions ","de94b6f4-1886-4031-9f53-efcb5ccc1ef5","1","MMED8302"
"NT :: Whole Group Lectures, Tutorials and Sessions","3db0ce69-b33d-4133-be60-ef505d05edfa","1","<null>"
"NTMP-CHME || KA :: Allied Health","4423b016-5bc1-45af-8bc9-66239ddc6e72","1","MMED8302"
"NTMP-CHME || KA :: Binjari Health Centre ","7ea422e6-e890-471e-82bf-c5ede695a9f0","1","MMED8302"
"NTMP-CHME || KA :: Community Visits","e87039d0-091c-4ac8-9ffe-4685730c9a0c","1","MMED8302"
"NTMP-CHME || KA :: Developmental Assessment Clinics","a688cd70-09a9-441a-8eee-493ab440f79d","1","MMED8302"
"NTMP-CHME || KA :: Immunisation Clinics ","828d6d67-d619-41f2-a339-b3f0df7cc24d","1","MMED8302"
"NTMP-CHME || KA :: Top End Mental Health Service","4521101d-c005-4756-8d51-ab2fe81d6e00","1","MMED8302"
"NTMP-CHME || KA :: Postnatal and Neonatal Visits ","738a7843-9118-4def-b48c-5be20415a9bf","1","MMED8302"
"NTMP-CHME || KA :: Rocky Ridge Nursing Home","95a75b12-4d48-4326-8871-d50d4d331e3f","1","MMED8302"
"PBL Sessions ","23ac9a2c-e2ac-498a-9c59-870822a7d76a","1","<null>"
"NTMP-CHME || AS :: Amoonguna Community Health Centre ","054ec869-f9a5-4f2f-adcb-4a8a2a56b298","1","MMED8302"
"NTMP-CHME || AS :: Anyinginyi Health Aboriginal Corporation Tennant Creek","669625b6-139d-415e-a0a3-380f4268ded1","1","MMED8302"
"NTMP-CHME || AS :: Central Australian Aboriginal Congress (CAAC)","6f341599-be42-4afd-89e5-a3afb4966367","1","MMED8302"
"NTMP-CHME || AS :: Central Clinic ","246d8ac9-9e59-4ff2-b4e7-82d1c037dbdc","1","MMED8302"
"NTMP-CHME || AS :: Tennant Creek Hospital","a2789e8b-14a0-4acf-8f78-6b7ee0c6c782","1","MMED8302"
"NTMP-CHME || AS :: Western Aranda Health Aboriginal Corporation (WAHAC), Hermannsburg","b9cfda47-86d9-484e-a2f4-f5fcbdaf5c4b","1","MMED8302"
"NTMP-CHME || AS :: Other GP services around Alice Springs","24d48196-21a9-4d9b-b91c-ca1289a4cfe6","1","MMED8302"
"NTMP-CHME || AS :: Clinic 34","ab0446d5-3243-45f9-9677-fb3f9bcf151b","1","MMED8302"
"NTMP-CHME || AS :: Family Support Playgroup","36bb1130-1b08-4e43-b544-d79361cd1f34","1","MMED8302"
"NTMP-CHME || AS :: Pharmacy ","61e022f4-719b-4b7b-9ba9-7ea6e2f0dfc8","1","MMED8302"
"NTMP-CHME || KA :: Daily Handover Meeting ","d597ff7d-48f9-49e8-8ca8-d0083dd73f59","1","MMED8302"
"NTMP-CHME || KA :: Educational Sessions ","8e120cfb-a9bf-4736-be24-2e90ba731067","1","MMED8302"
"NTMP-CHME || KA ::  Jack Roney Ward ","1038434b-d00f-45a4-968e-54a0908120c7","1","MMED8302"
"NTMP-CHME || KA :: Wurli Wurlinjang","d0fff6f8-fcf3-4219-937c-4594746cdd6e","1","MMED8302"
"NTMP-CHME || KA :: Orientation ","0c5612cf-7361-4ac5-8277-2ca839d4ffff","1","MMED8302"
"NTMP-CHME || KA :: Daily Team Meeting ","3da68493-d3b3-4ea0-a28d-40cde06a7faa","1","MMED8302"
"NTMP-CHME || KA :: Consulting Sessions","ad81be78-5457-46d2-97c9-95aff41c9375","1","MMED8302"
"NTMP-CHME || KA :: Kintore Clinic","e5638481-3381-4d69-a617-69504b7fe032","1","MMED8302"
"NTMP-CHME || KA :: Consulting Sessions","5b360787-c243-44ac-9a2a-4b1a8d69cf54","1","MMED8302"
"NTMP-CHME || KA :: Maternity, Paediatrics Surgery and Anaesthetics","8193d958-1a4a-4b5c-a0c6-b74dbae998db","1","MMED8302"
"NTMP-CHME || KA :: Outpatients, Pharmacy, Pathology, Allied Health, Social Work and Aboriginal Liaison","ef1eaea7-0d53-4bcc-86cc-71b77f84c22a","1","MMED8302"
"FMC-HP || Other Activities ","0d33aa3a-f3e1-4fee-82c4-02438b3a08bd","1","MMED8302"
"FMC-HP || Clinical Placement ","773ce7f4-76f6-40b9-a612-a896e2dd3932","1","MMED8302"
"FMC-HP || Formal Teaching Sessions","4ee9aadd-3203-43b6-b5f0-130c322d61ff","1","MMED8302"
"FMC-HP || Other Activities ","3a412614-e66a-4f73-8b73-09ae9c6973fe","1","MMED8302"
"FMC-HP || Clinical Placement","6159f0f5-0c44-4d2e-ad9f-0648fad69da3","1","MMED8302"
"FMC-HP || Formal Teaching Sessions","6471cab3-2dac-4143-9747-010a70b3b0d9","1","MMED8302"
"FMC-HP || Other Activities ","69b4bfbb-b9e7-4963-8a65-90cce4dbbfdf","1","MMED8302"
"FMC-HP || Clinical Placement ","5f3d5304-46b2-44f0-ae17-0f1dacaa6834","1","MMED8302"
"FMC-HP || Formal Teaching Sessions","cae2e375-5d72-42cd-89b7-559410feb4c0","1","MMED8302"
"FMC-HP || Other Activities ","bef411f0-e0e3-482f-a22d-50b90ad8fdd8","1","MMED8302"
"NTMP-CHME || RDH :: Cardiotocograph (CTG) Interpretation ","f777a447-ae3f-4b38-91b9-ce8432499e77","1","MMED8302"
"NTMP-CHME || RDH :: Labour and Birth Case Study (including CTG)","a9ca9e58-c8b3-44cc-94d9-e43fbb61308f","1","MMED8302"
"NTMP-CHME || RDH :: Vaginal Examinaton","5df20bb5-103d-4289-841a-28ec60c55913","1","MMED8302"
"NTMP-CHME || RDH :: Neonatal Resuscitation ","fe476170-cf9d-4350-a38f-ec3a2d28b5ea","1","MMED8302"
"NTMP-CHME || RDH :: Post Natal Case Study ","8891df8f-1039-4d76-a37a-4f888540112b","1","MMED8302"
"NTMP-CHME || RDH :: Baby Friendly Hospital Initiative ","d7e85c23-159c-4f50-94f5-6db94f82fccc","1","MMED8302"
"NT :: Gynaecology ","77c60db1-2ae8-4441-8008-1b2729e0b42b","1","<null>"
"Progress Review","bb49c53a-10d7-4b61-a140-30cf72d6cc6f","1","MMED8304"
"NTMP-CHME || Clinical Placement ","b4b8fd59-330c-4883-a17e-c9aafcea7ded","1","MMED8302"
"NTMP-CHME || Other Activities ","63dc9d34-ee01-4b69-b4f9-7e6ebb488f4e","1","MMED8302"
"NTMP-CHME || RDH :: X-ray Meeting","4ae97781-32b3-4a92-815b-36b9863f46ab","1","MMED8302"
"NTMP-CHME || RDH :: Midwifery Educator Teaching 1","3e468e3f-2268-4478-abb4-3dd10d50e0b4","1","MMED8302"
"NTMP-CHME || RDH :: Orientation ","3add325f-fa67-44ad-82c3-2c4a19c1a3ae","1","MMED8302"
"NTMP-CHME || RDH :: Hand Held Records ","f88c10cf-bdec-4267-946c-321803bd80a8","1","MMED8302"
"NTMP-CHME || RDH :: Antenatal Tests ","27de26cc-deb9-411f-b49f-2fa81d7bbf52","1","MMED8302"
"NTMP-CHME || RDH :: Abdominal Palpation ","d9dba64e-7ea1-456e-8024-43ea5bf201e3","1","MMED8302"
"NTMP-CHME || RDH :: Physiology of Labour","9e51c807-0853-465c-a197-4fa92e80ffca","1","MMED8302"
"NTMP-CHME || RDH :: Midwifery Educator Teaching 2","054758f2-25fd-4f1f-8e6b-983777d71508","1","MMED8302"
"NTMP-CHME || RDH :: Midwifery Educator Teaching 3","c8198a83-476a-4e2c-af56-257c60640e17","1","MMED8302"
"NTMP-CHME || RDH :: Midwifery Educator Teaching 4","d52acc5f-f311-4ba2-af3c-d4154d58afe2","1","MMED8302"
"NTMP-CHME || RDH :: Departmental Teaching Activities ","5d6bf936-eae5-44c6-8e31-e4cb7233abb6","1","MMED8302"
"NTMP-CHME || RDH :: Departmental Education Session","23c4f0ad-c93c-451d-8679-500f2cf00988","1","MMED8302"
"NTMP-CHME || RDH :: Friday CTG Reviews ","f970211a-a7d5-44d6-84ca-4aa5c452ff8a","1","MMED8302"
"NTMP-CHME || RDH :: Obstetrics Emergencies Session 1 ","c37ebac1-110f-4f17-8eb6-a25435fdb4e7","1","MMED8302"
"NTMP-CHME || RDH :: Obstetrics Emergencies Session 2","c23fe010-752f-4505-9c78-dd9afe4c95d6","1","MMED8302"
"NTMP-CHME || RDH :: Orientation to Inpatients Unit","223f19fe-7310-45f4-beb4-a32959deff95","1","MMED8302"
"NT :: Gynaecological Precancer and Malignancies ","f047cc9b-c168-49c9-a083-dab4f86d9d67","1","<null>"
"NT :: Obstetrics ","5b8fa1fd-d436-44f0-a717-e18b6dbd94dc","1","<null>"
"OCEP || Formal Teaching Sessions","7f2ab9a3-e811-4f18-9ff3-01f49484bb08","1","MMED8302"
"OCEP || Other Activities ","a45a0874-46ca-458b-a663-8088b77625c1","1","MMED8302"
"FMC :: Internal Medicine ","30289d8b-47e8-4660-b390-5b45fa115fcf","1","<null>"
"NTMP-CHME || Other Activities ","6b1a5334-1c3a-4865-b033-e4382c6fed6b","1","MMED8302"
"FMC :: Formal Teaching Sessions","8409e3c8-69ee-4e39-b428-08182d58fa8d","1","<null>"
"FMC :: Other Activities ","d1c7d28d-33ae-45f5-a62d-1f44b65316de","1","<null>"
"AS-LIFT || Longitudinal Program","baada990-0a85-4d1d-96e5-a293a64f3f8c","1","MMED8302"
"AS-LIFT || Psychiatry ","a6e8894d-4d0d-4852-8518-fba753bc45f7","1","<null>"
"AS-LIFT || Paediatrics ","dd59b765-953d-47ae-aceb-2ae822a65a47","1","<null>"
"AS-LIFT || Surgery and Anaesthesia ","38c5e77d-3c04-4f8c-9f58-c723514b0d95","1","<null>"
"AS-LIFT || Womens' Health and Obstetrics & Gynaecology","2ebc68d1-1780-42fd-b9c6-5dad7bd2afd3","1","<null>"
"AS-LIFT || Longitudinal Program","6d5c0acb-72dc-4e5a-abd4-037f0ea8fae1","1","MMED8302"
"AS-LIFT || Clinical Placement ","e5aa8258-2cc7-4a9e-a800-819265b5e8fc","1","MMED8302"
"AS-LIFT || Formal Teaching Sessions","b5d0e22a-1caa-4102-b1c3-65a0d6e58b7d","1","MMED8302"
"FMC :: Formal Teaching Sessions","22d88f84-b0c3-4f04-b083-bd9bf7cb1b55","1","<null>"
"FMC :: Other Activities ","bdb811eb-60cf-4fe1-a92b-e5c5f038cdb2","1","<null>"
"FMC :: Clinical Placement","83f39499-f474-4681-8d0f-bca9c785f684","1","<null>"
"FMC :: Formal Teaching Sessions","cf4de174-9be4-4f31-8601-2ae116fe04a0","1","<null>"
"FMC :: Other Activities ","ad9a0813-54ea-4ea3-a1c6-087ee0052e0b","1","<null>"
"FMC :: Clinical Placement ","1400ee84-1485-4328-b0d1-3c6f34939a4f","1","<null>"
"FMC :: Formal Teaching Sessions","8f99f3ff-e727-449d-b5cb-35afa6b732da","1","<null>"
"FMC :: Other Activities ","64401d32-ef2a-4441-8e0b-260b3df56870","1","<null>"
"FMC :: Clinical Placement ","16ec6bae-e6e5-4a5d-8592-b7c2f39f2f0a","1","<null>"
"FMC-HP || PBL Sessions","81c4a9e4-d70b-4a79-82d3-029156554fc0","1","MMED8302"
"FMC-HP || Clinical Skills Tutorials ","6d77fcc6-8553-45e2-9106-8d3516f87c88","1","MMED8302"
"FMC-HP || FMC :: Flinders Private Hospital General Medicine Consultant Clinics ","ea1e49b8-d1b2-4aee-9011-78f3f522857b","1","MMED8302"
"FMC-HP || FMC :: General Medicine Consultant Clinics ","8b3be6c9-0985-447d-87d7-b1d0b98c1d74","1","MMED8302"
"FMC-HP || NRL :: General Medicine Consultant Clinics ","97662ff5-1b30-4432-9e8d-8127dca0ac3f","1","MMED8302"
"FMC-HP || RGH :: General Medicine Consultant Clinics ","b3410581-4f8c-457e-b993-ca321fd75f03","1","MMED8302"
"FMC-HP || FMC/RGH:: Ward Rounds","f118fe9b-30cb-497a-a48e-1f6ed5487a58","1","MMED8302"
"FMC-HP || FMC/RGH:: Admissions, Procedures and Investigations ","3a4af807-c4a5-4d0b-a38c-ae1d43b58f12","1","MMED8302"
"FMC-HP || FMC/RGH:: Unit Teaching Sessions and Unit Meetings ","37b217cd-aaca-4227-9b98-69905b821ccd","1","MMED8302"
"AS-LIFT || Clinical Placement ","a4e6dc32-3411-4a83-80a5-99d3a6e4d966","1","<null>"
"AS-LIFT || Formal Teaching Sessions","826200fa-9876-4476-a211-e643e34dadc5","1","<null>"
"AS-LIFT || Other Activities ","0d96a9b9-fd77-44dd-b44c-57c3ec8ad382","1","<null>"
"Clinical Placement ","cc478de6-b7eb-4fd7-823c-6438913e9563","1","<null>"
"AS-LIFT || Formal Teaching Sessions","30844490-aedf-499c-b880-4b76ea160bb8","1","<null>"
"AS-LIFT || Other Activities ","27f48a38-2e48-46c9-9339-dde2cb252864","1","<null>"
"Alice Springs Hospital Placement ","b8e3e757-0065-42e4-8e60-d0988b929b42","1","<null>"
"AS-LIFT || Alice Springs Hospital Placement","71a6d781-36bf-4bd4-abd6-ab6f404f9988","1","MMED8302"
"AS-LIFT || Alice Springs Hospital Placement","ec2addbe-e4a1-452b-8d3c-ee906c49c0d5","1","MMED8302"
"AS-LIFT || Integrated Clinical Learning","c8a58fd6-6e96-428d-a655-a17cb2153c71","1","MMED8302"
"AS :: Integrated Clinical Learning","86f49804-8f5b-418e-b786-90403afa326e","1","<null>"
"FMC :: Grand Round","ecc79fc6-414c-4843-8b5f-cad32a8f9ba6","1","MMED8302"
"FMC-HP || FMC/RGH:: Medical Grand Rounds ","5374862e-00be-4361-b1f4-7f3156c324a0","1","MMED8302"
"FMC-HP || Lecture Series ","c44cff88-b433-45a1-907e-768130927a20","1","MMED8302"
"FMC-HP || Directed Problem Based Learning (PBL) Tutorials ","85faba39-b0a2-4a14-b0e4-9661371c12b0","1","MMED8302"
"FMC-HP || Chronic Liver Disease ","e750a440-4df2-4001-a581-be94feed8852","1","MMED8302"
"FMC-HP || Asthma/COAD","af2fedf1-4ca3-43a3-bf71-efdc6b08b86e","1","MMED8302"
"FMC-HP || Cancer","a250a8ea-191f-4586-a223-6ae1b45193de","1","MMED8302"
"FMC :: Internal Medicine PBL: Chronic Liver Disease ","cb40dc87-a0c1-4ba7-88b3-1c0b42fea85a","1","<null>"
"FMC-HP || Chronic Pain Management","0d8c1ead-0d6b-42c8-8f3c-e7fef7111ec2","1","MMED8302"
"FMC-HP || Congestive Cardiac Failure","5e41bc0e-38e7-48b6-aa43-a43b7f836123","1","MMED8302"
"FMC-HP || Diabetes Complications","d1725052-dd18-442d-a297-54162c2f407d","1","MMED8302"
"AS-LIFT || Other Activties ","b877feee-e0cb-400c-84e9-0528e7d05e94","1","MMED8302"
"AS-LIFT || Clinical Placement ","0a9bea5e-a9cf-4a17-a11d-c4739c870ed4","1","MMED8302"
"AS-LIFT || Formal Teaching Sessions ","edf169c5-0c6c-4a21-82e2-61673f70a6d2","1","MMED8302"
"AS-LIFT || Other Activities ","46e33065-7d8b-45c5-958b-b61a0a39f5ce","1","MMED8302"
"AS-LIFT || Clinical Placement ","0afa7d79-93bc-4d33-9a57-80335358b7c4","1","<null>"
"AS-LIFT || Formal Teaching Sessions","d8742d7f-ecc7-4b10-88cf-01869c0c09ae","1","<null>"
"AS-LIFT || Other Activites","9992679c-8efd-419b-af2c-f965814e605f","1","<null>"
"AS-LIFT || Clinical Placement ","4586fcfb-5c8b-49b0-81cd-84efb9fc23df","1","<null>"
"AS-LIFT || Formal Teaching Sessions","4f4a251f-05d1-4817-96ea-cd97ac4760c9","1","<null>"
"AS-LIFT || Other Activities ","c9ae29b4-7f74-41bb-b415-a4c453ebef3d","1","<null>"
"NTMP-CHME || Other Activities ","48026c6a-1816-4401-baad-f8ba44088180","1","MMED8302"
"NTMP-CHME || Other Activities ","8a353fc3-d0da-4b65-b119-182b61d07d1e","1","MMED8302"
"NTMP-CHME || DA :: Clinical Placement","5d1e3b34-599c-479a-9a72-7a69d2d67949","1","MMED8302"
"NTMP-CHME || DA :: Formal Teaching Sessions","ad4975f0-0cf4-4625-9630-818445c90f59","1","MMED8302"
"NTMP-CHME || DA :: Other Activities ","02aec552-60a3-4ccd-907b-812ff6ca87a4","1","MMED8302"
"NTMP-CHME || AS :: Other Activities ","2e5b7528-a4ff-448b-8e1a-68eae2f5366e","1","MMED8302"
"NTMP-CHME || KA :: Other Activities","fe2ba5e8-5b94-48fe-8fb8-3c20372d4bf0","1","MMED8302"
"NTMP-CHME || NHU :: Other Activities ","c9bfa8c8-399a-4830-8d32-8750e5e51df4","1","MMED8302"
"OCEP || Other Activities ","d8955d00-0bfa-4c9b-be11-42e8aa7fc7b2","1","MMED8302"
"OCEP || Other Activities ","e2b19736-d646-46ae-854b-1d0a53c910fb","1","MMED8302"
"OCEP || Other Activities ","907fa310-1f39-45d8-851c-9a7d105e990d","1","MMED8302"
"FMC :: Paediatrics Formal Teaching Sessions","4de9ade5-78f9-4bcc-bb13-56ab7a992aeb","1","<null>"
"FMC :: Paediatrics Other Activities ","b85eebf5-2298-4a76-a8e7-19d60b16669e","1","<null>"
"OCEP || FMC :: Hospital Placement ","b838d5b4-8812-4aa9-914c-24fcc4d54124","1","MMED8302"
"OCEP || Clinical Placement","c8849599-c11e-4db3-90fe-ba43ef2f9abb","1","MMED8302"
"NTMP-CHME || AS :: Respiratory Educator - Alice Springs Hospital ","6518dca5-282e-444f-8a6d-4e093214ba64","1","MMED8302"
"NTMP-CHME || AS :: St John Ambulance Service ","4c4758d2-04c7-4f67-bf4f-e52c0ed11845","1","MMED8302"
"NTMP-CHME || AS :: Other Placement","49537d7d-0430-4ace-ae77-8282837f8902","1","MMED8302"
"FMC-HP || Formal Teaching Sessions","c41cd2d4-58d3-446f-85aa-2eb75fcdb2a1","1","MMED8302"
"FMC-HP || Clinical Placement ","af678b01-9658-43c2-bb49-0b43a9d5c069","1","MMED8302"
"FMC-HP || Formal Teaching Sessions","09f1b06b-549e-4dd5-8671-3abb72f23d0c","1","MMED8302"
"FMC-HP || Other Activities","03c3496c-cd3a-4796-9e40-4cb7ab163cd3","1","MMED8302"
"FMC-HP || Clinical Placement ","b0a32b09-dbde-4b9c-bd9f-d1b00acdf3d0","1","MMED8302"
"FMC-HP || Formal Teaching Sessions","10bc9ce2-be81-4889-97a8-6949f455c4cf","1","MMED8302"
"FMC-HP || Other Activities ","0fec50a2-5889-476e-bd73-695581af997c","1","MMED8302"
"FMC-HP || Clinical Placement ","736cf380-2b21-4f1c-854d-14910f9a8258","1","MMED8302"
"PRCC || Clinical Pharmacology ","32a2decf-f8b4-4c02-9d10-56171ddb7f08","1","MMED8302"
"PRCC || Clinical Simulation Sessions","d10a4253-5a99-4fca-a8d7-80b59874a7cd","1","MMED8302"
"PRCC || PBLs/CBLs","4be5f478-913c-428d-b597-e827fb8c533d","1","MMED8302"
"PRCC || PBLs","adb30c9c-ba3c-4eb8-8cac-bb9c92a8e00b","1","MMED8302"
"PRCC || PBLs ","ce669929-bb61-4708-a928-fb56af9617e8","1","MMED8302"
"PRCC || Clinical Simulation Sessions","e1ca59ea-98e1-4c60-985e-3c7e11f7cf48","1","MMED8302"
"PRCC || Clinical Simulation Sessions","903437de-3ce5-48e1-987e-d76e57f2b714","1","MMED8302"
"PRCC || Clinical Simulation Sessions","5a25491f-345e-4a3e-a062-3ba92a3e530a","1","MMED8302"
"PRCC || Introduction to Childbirth Workshop/Case Presentation ","3493ddff-b03c-40a1-8630-3e7d8e760874","1","MMED8302"
"PRCC || Other Activities ","b91d1f9c-1551-4906-977b-2c88166cca28","1","MMED8302"
"PRCC || Clinical Placement ","21ac8b65-dbd6-429d-a2df-85c3a6d20cf7","1","MMED8302"
"PRCC || Formal Teaching Activities ","0cd9d7c9-ccf0-494c-a497-8ae0037fc974","1","MMED8302"
"PRCC || Other Activities ","8e4a3eb6-c635-423a-84be-2e56cb5644c6","1","MMED8302"
"PRCC || Clinical Placement ","eb87bf7b-035c-4a4a-821b-a3efecffa9dd","1","MMED8302"
"PRCC || Formal Teaching Activities ","371ee014-a1d8-46cc-8dab-382dfb4214c0","1","MMED8302"
"PRCC || Other Activities","453754f5-9692-4d4b-8b37-6ad2debe4e18","1","MMED8302"
"FMC-HP || Outpatients (OPD)","d1715bce-ad16-48a1-822c-e85d482c30e8","1","MMED8302"
"FMC-HP || Surgery Outpatients Clinics ","e601f79d-b030-49d5-9188-cb9f2d79c9f4","1","MMED8302"
"FMC-HP || Surgery Theatre ","eb653f96-e429-439e-9e4c-4c0a755b46ca","1","MMED8302"
"FMC-HP || Introductory Sessions ","391d17a8-03f2-43a3-a2f3-d825d6599505","1","MMED8302"
"FMC-HP || Trainee Educational Meetings ","126d9971-3ec6-4029-8ab0-f4082d7e23b0","1","MMED8302"
"FMC-HP || Problem Based Learning","ee14e1bd-7c2c-4f6b-b53e-70e6576848ca","1","MMED8302"
"FMC-HP || Post Natal Ward ","dbd3a1a4-a282-49ab-9db7-270f4a82fcec","1","MMED8302"
"FMC :: Paediatrics: Outpatients ","98ecef33-c03d-4c96-be7f-70f51d543da7","1","<null>"
"FMC-HP || Neonatal Education Sessions ","814ce2cc-4654-47f3-8c0c-fb9e53850a75","1","MMED8302"
"FMC-HP || Child Assessment Team","be2bdc7b-451b-434d-8432-b18a134d3444","1","MMED8302"
"FMC-HP || Outpatient Clinics ","6e481569-ede6-44f8-9971-3bce448f8ef5","1","MMED8302"
"PRCC || Longitudinal Program","ab73d7bf-b189-49b6-b3a1-c698d2edf5bf","1","MMED8302"
"PRCC || Longitudinal Program","c87d12d8-5dd7-4fd9-8834-36889d1b5bd5","1","MMED8302"
"PRCC || Longitudinal Program","a70c2c7c-633b-40a9-81cd-c689c2f5aef4","1","MMED8302"
"PRCC || Longitudinal Program","7744610a-0fef-46e2-b3cb-20266882c884","1","MMED8302"
"PRCC || Longitudinal Program","9f4fd44a-93df-48af-846b-2e6f668eebe2","1","MMED8302"
"PRCC || Longitudinal Program","9c2d43ef-216b-466f-9a55-4459de4f2e03","1","MMED8302"
"PRCC || Clinical Placement","257981c4-2e1f-4495-b3c6-311d15b78281","1","MMED8302"
"FMC-LIFT || Longitudinal Program","c30fcf07-797a-4c76-ae74-23d09061d86f","1","MMED8302"
"FMC :: Psychiatry ","e97fc86b-1cf5-468d-a8ea-b20f6da9fb2e","1","<null>"
"FMC :: Surgery and and Anaesthesia ","4fa36b3e-2f80-492f-85af-83790566c8ef","1","<null>"
"FMC :: Paediatrics ","077df4a2-3229-49f4-a8ae-3634ed09de2b","1","<null>"
"FMC :: Womens' Health and Obstetrics & Gynaecology","d29e9939-027c-4cf9-9c97-f1a1d0d4a344","1","<null>"
"FMC-LIFT || Clinical Placement ","8c1542d5-0f71-4a78-a7c5-489c6a80e591","1","MMED8302"
"FMC-LIFT || Formal Teaching Sessions","8115bdfb-78ed-4713-b886-48af9c7be05c","1","MMED8302"
"FMC-LIFT || Other Activities ","0040db7a-6028-45c9-b23d-62b331ef3ddc","1","MMED8302"
"FMC :: Clinical Placement ","6be5c012-c95b-4a55-b809-c38c28d2f576","1","<null>"
"PRCC || Other Activities ","096c12d7-b83f-4e5a-b7d7-4562b2c850ed","1","MMED8302"
"PRCC || Clinical Placement ","55cbc8ce-2ced-46b5-bad1-1580a1c8a056","1","MMED8302"
"PRCC || Formal Teaching Sessions ","9967ff4e-b611-45ba-92c3-949dc1dfb814","1","MMED8302"
"PRCC || Other Activities ","08f2d11d-d6ab-4822-b7d6-5b51d61ecc3d","1","MMED8302"
"PRCC || Clinical Placement ","79a999aa-c86e-4246-a733-3a0e53b088f5","1","MMED8302"
"PRCC || Formal Teaching Sessions ","a1a6e5b0-c420-4528-a7ed-2cd4a6920eea","1","MMED8302"
"PRCC || Other Activities ","060479e1-87d3-4bee-8390-087cfacb2958","1","MMED8302"
"PRCC || Clinical Placement ","400fe9df-ff94-49f4-b816-1d4d2d0681ca","1","MMED8302"
"PRCC || Formal Teaching Sessions ","90c70873-e91d-4bbe-8fa2-1ab53babf9b6","1","MMED8302"
"FMC-HP || Lower GI Pathology","16db15c9-a890-414b-984e-e960d1d55d3a","1","MMED8302"
"FMC-HP || Musculoskeletal/Joint Medicine","d763dfe7-4dd0-4644-bd1f-df7733cfbd22","1","MMED8302"
"FMC-HP || Pulmonary Embolism","efbf402b-6fdf-44a2-b0a1-0173eb9406b2","1","MMED8302"
"FMC-HP || Renal Failure","65aef1ad-6cd2-4041-9ef6-d495baa7675d","1","MMED8302"
"FMC-HP || Severe Infection/Septicaemia","3c77b39a-42f9-40ab-835f-8433c77a3eea","1","MMED8302"
